Locus,CDS,ProteinID,uniprot_id,Gene,Mean.tpm
b3396,lcl|NC_000913.3_cds_NP_417855.4_3332,NP_417855.4,P02918,mrcA,22.656787062600024
b3397,lcl|NC_000913.3_cds_NP_417856.1_3333,NP_417856.1,P45799,nudE,53.48999906524584
b3398,lcl|NC_000913.3_cds_NP_417857.1_3334,NP_417857.1,P45800,igaA,9.24608025057105
b3399,lcl|NC_000913.3_cds_NP_417858.4_3335,NP_417858.4,P64636,yrfG,52.15553661884806
b3400,lcl|NC_000913.3_cds_NP_417859.1_3336,NP_417859.1,P0ACG8,hslR,42.79427531808432
b3401,lcl|NC_000913.3_cds_NP_417860.2_3337,NP_417860.2,P0A6Y5,hslO,275.39221121883605
b3403,lcl|NC_000913.3_cds_NP_417862.1_3339,NP_417862.1,P22259,pck,358.34620131933866
b3404,lcl|NC_000913.3_cds_NP_417863.1_3340,NP_417863.1,P0AEJ4,envZ,14.939879517586478
b3405,lcl|NC_000913.3_cds_NP_417864.1_3341,NP_417864.1,P0AA16,ompR,177.42491369590692
b3407,lcl|NC_000913.3_cds_NP_417866.4_3343,NP_417866.4,P46837,yhgF,158.56771424221265
b3409,lcl|NC_000913.3_cds_NP_417868.1_3345,NP_417868.1,P33650,feoB,19.95595149322627
b3412,lcl|NC_000913.3_cds_NP_417871.1_3348,NP_417871.1,P13001,bioH,38.626415831655926
b3414,lcl|NC_000913.3_cds_NP_417873.1_3350,NP_417873.1,P63020,nfuA,502.9500969281151
b3416,lcl|NC_000913.3_cds_NP_417875.1_3352,NP_417875.1,P15977,malQ,14.49965516831349
b3418,lcl|NC_000913.3_cds_NP_417877.1_3354,NP_417877.1,P06993,malT,19.578559701877968
b3425,lcl|NC_000913.3_cds_NP_417883.1_3359,NP_417883.1,P0A6V5,glpE,69.85470635540601
b3426,lcl|NC_000913.3_cds_NP_417884.1_3360,NP_417884.1,P13035,glpD,6.049793384901669
b3428,lcl|NC_000913.3_cds_NP_417886.1_3362,NP_417886.1,P0AC86,glgP,7.814089838234521
b3429,lcl|NC_000913.3_cds_NP_417887.1_3363,NP_417887.1,P0A6U8,glgA,11.551623262554921
b3430,lcl|NC_000913.3_cds_NP_417888.1_3364,NP_417888.1,P0A6V1,glgC,14.77497884939264
b3432,lcl|NC_000913.3_cds_NP_417890.1_3366,NP_417890.1,P07762,glgB,7.51132478328557
b3433,lcl|NC_000913.3_cds_NP_417891.1_3369,NP_417891.1,P0A9Q9,asd,478.38012082443373
b3434,lcl|NC_000913.3_cds_NP_417892.1_3370,NP_417892.1,P67143,yhgN,35.049108405207676
b3439,lcl|NC_000913.3_cds_NP_417896.1_3374,NP_417896.1,P46852,yhhW,27.43683655234327
b3440,lcl|NC_000913.3_cds_NP_417897.1_3375,NP_417897.1,P46853,yhhX,68.1385353526182
b3449,lcl|NC_000913.3_cds_NP_417906.1_3385,NP_417906.1,P10908,ugpQ,25.967479662069632
b3454,lcl|NC_000913.3_cds_NP_417911.4_3390,NP_417911.4,P22731,livF,17.849929971851424
b3455,lcl|NC_000913.3_cds_NP_417912.1_3391,NP_417912.1,P0A9S7,livG,11.392980294900893
b3456,lcl|NC_000913.3_cds_NP_417913.1_3392,NP_417913.1,P22729,livM,7.497332859090624
b3457,lcl|NC_000913.3_cds_NP_417914.1_3393,NP_417914.1,P0AEX7,livH,10.940749517286283
b3458,lcl|NC_000913.3_cds_NP_417915.1_3394,NP_417915.1,P04816,livK,51.229288497889556
b3459,lcl|NC_000913.3_cds_NP_417916.1_3395,NP_417916.1,P37613,panZ,81.9844497450584
b3461,lcl|NC_000913.3_cds_NP_417918.1_3397,NP_417918.1,P0AGB3,rpoH,183.90220227066348
b3463,lcl|NC_000913.3_cds_NP_417920.1_3399,NP_417920.1,P0A9R7,ftsE,80.94318995443656
b3464,lcl|NC_000913.3_cds_NP_417921.1_3400,NP_417921.1,P10121,ftsY,119.61805883728432
b3465,lcl|NC_000913.3_cds_NP_417922.1_3401,NP_417922.1,P0ADX9,rsmD,43.328974139713964
b3466,lcl|NC_000913.3_cds_NP_417923.1_3402,NP_417923.1,P37614,yhhL,46.417022739507964
b3468,lcl|NC_000913.3_cds_NP_417925.1_3404,NP_417925.1,P0ADI9,yhhN,18.15351205689962
b3469,lcl|NC_000913.3_cds_NP_417926.1_3405,NP_417926.1,P37617,zntA,5.768882040742382
b3470,lcl|NC_000913.3_cds_NP_417927.1_3406,NP_417927.1,P0A890,tusA,88.28646555390019
b3471,lcl|NC_000913.3_cds_NP_417928.1_3407,NP_417928.1,P37619,yhhQ,13.44656089860898
b3472,lcl|NC_000913.3_cds_NP_417929.4_3408,NP_417929.4,P0AEE1,dcrB,369.6995131184246
b3475,lcl|NC_000913.3_cds_NP_417932.1_3411,NP_417932.1,P37623,acpT,25.742960202742804
b3476,lcl|NC_000913.3_cds_NP_417933.1_3412,NP_417933.1,P33590,nikA,25.725473756570544
b3481,lcl|NC_000913.3_cds_NP_417938.1_3417,NP_417938.1,P0A6Z6,nikR,43.736712267841995
b3485,lcl|NC_000913.3_cds_NP_417942.6_3421,NP_417942.6,P0AGH1,yhhJ,8.251060537894508
b3487,lcl|NC_000913.3_cds_NP_417944.1_3423,NP_417944.1,P37626,yhiI,32.06820855613858
b3492,lcl|NC_000913.3_cds_NP_417949.1_3427,NP_417949.1,P37631,yhiN,23.596609926004206
b3493,lcl|NC_000913.3_cds_NP_417950.1_3428,NP_417950.1,P0AFJ7,pitA,132.35048167649416
b3495,lcl|NC_000913.3_cds_NP_417952.1_3430,NP_417952.1,P0AED0,uspA,1067.5384395889457
b3496,lcl|NC_000913.3_cds_NP_417953.1_3433,NP_417953.1,P36837,dtpB,6.4807406984078595
b3497,lcl|NC_000913.3_cds_NP_417954.1_3434,NP_417954.1,P68567,rsmJ,25.30414985728626
b3498,lcl|NC_000913.3_cds_NP_417955.1_3435,NP_417955.1,P27298,prlC,142.82723829858216
b3499,lcl|NC_000913.3_cds_NP_417956.1_3436,NP_417956.1,P37634,rlmJ,77.94292783825873
b3500,lcl|NC_000913.3_cds_NP_417957.1_3437,NP_417957.1,P06715,gor,149.09996646545574
b3510,lcl|NC_000913.3_cds_NP_417967.1_3448,NP_417967.1,P0AES9,hdeA,68.6469227278252
b3515,lcl|NC_000913.3_cds_NP_417972.1_3453,NP_417972.1,P63201,gadW,16.733200530681508
b3522,lcl|NC_000913.3_cds_NP_417979.1_3460,NP_417979.1,P37642,yhjD,9.10768905925098
b3523,lcl|NC_000913.3_cds_NP_417980.1_3461,NP_417980.1,P37643,yhjE,6.448255578061403
b3526,lcl|NC_000913.3_cds_NP_417983.2_3464,NP_417983.2,P37647,kdgK,131.42933462511326
b3527,lcl|NC_000913.3_cds_NP_417984.1_3465,NP_417984.1,P37648,yhjJ,42.13146092885933
b3528,lcl|NC_000913.3_cds_NP_417985.1_3466,NP_417985.1,P0A830,dctA,20.738852427268004
b3529,lcl|NC_000913.3_cds_NP_417986.4_3467,NP_417986.4,P37649,pdeK,8.83855191759374
b3532,lcl|NC_000913.3_cds_NP_417989.1_3470,NP_417989.1,P37652,bcsB,5.079370039680117
b3535,lcl|NC_000913.3_cds_NP_417992.1_3472,NP_417992.1,P0ADJ3,yhjR,31.969047530384763
b3536,lcl|NC_000913.3_cds_NP_417993.1_3473,NP_417993.1,P37657,bcsE,21.329791372631856
b3538,lcl|NC_000913.3_cds_NP_417995.1_3475,NP_417995.1,P37659,bcsG,12.12682975884464
b3539,lcl|NC_000913.3_cds_NP_417996.1_3477,NP_417996.1,P37660,yhjV,15.135388994010034
b3540,lcl|NC_000913.3_cds_NP_417997.1_3478,NP_417997.1,P37313,dppF,32.449961479175904
b3541,lcl|NC_000913.3_cds_NP_417998.1_3479,NP_417998.1,P0AAG0,dppD,27.769047516974727
b3542,lcl|NC_000913.3_cds_NP_417999.1_3480,NP_417999.1,P0AEG1,dppC,20.199009876724155
b3543,lcl|NC_000913.3_cds_NP_418000.1_3481,NP_418000.1,P0AEF8,dppB,23.29806858947754
b3544,lcl|NC_000913.3_cds_NP_418001.1_3482,NP_418001.1,P23847,dppA,143.39372371202305
b3549,lcl|NC_000913.3_cds_NP_418005.1_3486,NP_418005.1,P05100,tag,26.1828187940107
b3551,lcl|NC_000913.3_cds_NP_418007.3_3488,NP_418007.3,P20099,bisC,13.5812370570578
b3553,lcl|NC_000913.3_cds_NP_418009.2_3490,NP_418009.2,P37666,ghrB,131.85218997043617
b3554,lcl|NC_000913.3_cds_NP_418010.2_3491,NP_418010.2,P0ADK0,yiaF,357.68980975141
b3556,lcl|NC_000913.3_cds_NP_418012.1_3493,NP_418012.1,P0A9X9,cspA,2702.2233623444235
b3559,lcl|NC_000913.3_cds_NP_418016.1_3498,NP_418016.1,P00961,glyS,600.7475343270252
b3560,lcl|NC_000913.3_cds_NP_418017.1_3499,NP_418017.1,P00960,glyQ,679.4276488339284
b3574,lcl|NC_000913.3_cds_NP_418031.1_3515,NP_418031.1,P37671,plaR,18.299726773916596
b3590,lcl|NC_000913.3_cds_NP_418047.1_3531,NP_418047.1,P14081,selB,59.19586134182017
b3591,lcl|NC_000913.3_cds_NP_418048.1_3532,NP_418048.1,P0A821,selA,53.49205548490354
b3592,lcl|NC_000913.3_cds_NP_418049.1_3533,NP_418049.1,P0ACA1,yibF,25.13085752615696
b3599,lcl|NC_000913.3_cds_NP_418056.1_3540,NP_418056.1,P00550,mtlA,17.156631370988887
b3600,lcl|NC_000913.3_cds_NP_418057.1_3541,NP_418057.1,P09424,mtlD,47.939962453051635
b3602,lcl|NC_000913.3_cds_NP_418059.1_3544,NP_418059.1,P0ADK8,yibL,239.96416399120932
b3605,lcl|NC_000913.3_cds_NP_418062.1_3547,NP_418062.1,P33232,lldD,15.38440769090575
b3606,lcl|NC_000913.3_cds_NP_418063.1_3548,NP_418063.1,P0AGJ7,trmL,60.08327554319923
b3607,lcl|NC_000913.3_cds_NP_418064.1_3549,NP_418064.1,P0A9D4,cysE,37.77935944401386
b3608,lcl|NC_000913.3_cds_NP_418065.1_3550,NP_418065.1,P0A6S7,gpsA,84.81827633240368
b3609,lcl|NC_000913.3_cds_NP_418066.1_3551,NP_418066.1,P0AG86,secB,1506.0237448327305
b3610,lcl|NC_000913.3_cds_NP_418067.1_3552,NP_418067.1,P0AC62,grxC,481.0919454740435
b3611,lcl|NC_000913.3_cds_NP_418068.1_3553,NP_418068.1,P0AG27,yibN,516.2152942329388
b3612,lcl|NC_000913.3_cds_NP_418069.1_3554,NP_418069.1,P37689,gpmM,463.3056442565753
b3613,lcl|NC_000913.3_cds_NP_418070.6_3555,NP_418070.6,P37690,envC,16.82141492265142
b3614,lcl|NC_000913.3_cds_NP_418071.4_3556,NP_418071.4,P37691,yibQ,13.900719405843715
b3616,lcl|NC_000913.3_cds_NP_418073.1_3558,NP_418073.1,P07913,tdh,283.2775670610012
b3617,lcl|NC_000913.3_cds_NP_418074.1_3559,NP_418074.1,P0AB77,kbl,249.0540704345142
b3618,lcl|NC_000913.3_cds_NP_418075.2_3560,NP_418075.2,P25666,htrL,51.09178016080473
b3619,lcl|NC_000913.3_cds_NP_418076.1_3561,NP_418076.1,P67910,rfaD,559.5935399913046
b3620,lcl|NC_000913.3_cds_NP_418077.1_3562,NP_418077.1,P37692,waaF,61.87972204203893
b3621,lcl|NC_000913.3_cds_NP_418078.1_3563,NP_418078.1,P24173,waaC,27.244816020667123
b3622,lcl|NC_000913.3_cds_NP_418079.1_3564,NP_418079.1,P27243,waaL,29.03790626061045
b3623,lcl|NC_000913.3_cds_NP_418080.1_3568,NP_418080.1,P27242,waaU,30.087871310546387
b3624,lcl|NC_000913.3_cds_NP_418081.1_3569,NP_418081.1,P27241,waaZ,25.399212586220063
b3625,lcl|NC_000913.3_cds_NP_418082.1_3570,NP_418082.1,P27240,waaY,40.921143679032234
b3626,lcl|NC_000913.3_cds_NP_418083.1_3571,NP_418083.1,P27129,waaJ,31.900000000000002
b3627,lcl|NC_000913.3_cds_NP_418084.1_3572,NP_418084.1,P27128,waaO,25.092827660508892
b3628,lcl|NC_000913.3_cds_NP_418085.2_3573,NP_418085.2,P27127,waaB,19.078784028338912
b3629,lcl|NC_000913.3_cds_NP_418086.1_3574,NP_418086.1,P27126,waaS,28.395598250433103
b3630,lcl|NC_000913.3_cds_NP_418087.1_3575,NP_418087.1,P25741,waaP,21.908445859987424
b3631,lcl|NC_000913.3_cds_NP_418088.1_3576,NP_418088.1,P25740,waaG,25.91524647770111
b3632,lcl|NC_000913.3_cds_NP_418089.1_3577,NP_418089.1,P25742,waaQ,33.54817431694309
b3633,lcl|NC_000913.3_cds_NP_418090.1_3578,NP_418090.1,P0AC75,waaA,32.04902494616647
b3634,lcl|NC_000913.3_cds_NP_418091.1_3579,NP_418091.1,P0A6I6,coaD,72.15317040851356
b3635,lcl|NC_000913.3_cds_NP_418092.1_3580,NP_418092.1,P05523,mutM,32.78765011402922
b3636,lcl|NC_000913.3_cds_NP_418093.1_3581,NP_418093.1,P0A7N9,rpmG,5898.334892153887
b3637,lcl|NC_000913.3_cds_NP_418094.1_3582,NP_418094.1,P0A7M2,rpmB,7701.786288258078
b3639,lcl|NC_000913.3_cds_NP_418096.4_3584,NP_418096.4,P0ABQ0,dfp,68.6647653458453
NA,NA,NP_418097.1,NA,NA,485.82206619296323
b3641,lcl|NC_000913.3_cds_NP_418098.4_3586,NP_418098.4,P0C093,slmA,126.47311967370774
b3642,lcl|NC_000913.3_cds_NP_418099.1_3587,NP_418099.1,P0A7E3,pyrE,39.421567700942596
b3644,lcl|NC_000913.3_cds_NP_418101.1_3589,NP_418101.1,P23839,yicC,159.78344720276877
b3648,lcl|NC_000913.3_cds_NP_418105.1_3593,NP_418105.1,P60546,gmk,255.89929659926787
b3649,lcl|NC_000913.3_cds_NP_418106.1_3594,NP_418106.1,P0A800,rpoZ,1607.514074588462
b3650,lcl|NC_000913.3_cds_NP_418107.1_3595,NP_418107.1,P0AG24,spoT,28.854635676091974
b3651,lcl|NC_000913.3_cds_NP_418108.1_3596,NP_418108.1,P0AGJ2,trmH,33.025444735839656
b3652,lcl|NC_000913.3_cds_NP_418109.1_3597,NP_418109.1,P24230,recG,7.12320152740325
b3653,lcl|NC_000913.3_cds_NP_418110.1_3598,NP_418110.1,P0AER8,gltS,26.191219902860574
b3654,lcl|NC_000913.3_cds_NP_418111.1_3599,NP_418111.1,P0AGM9,xanP,19.9095454493567
b3655,lcl|NC_000913.3_cds_NP_418112.1_3600,NP_418112.1,P31433,yicH,14.167568598739866
b3660,lcl|NC_000913.3_cds_NP_418116.1_3604,NP_418116.1,P31437,yicL,11.128342194594845
b3661,lcl|NC_000913.3_cds_NP_418117.1_3606,NP_418117.1,P04846,nlpA,53.77285560577938
b3662,lcl|NC_000913.3_cds_NP_418118.2_3608,NP_418118.2,P0ADL1,nepI,7.549834435270747
b3665,lcl|NC_000913.3_cds_NP_418121.1_3611,NP_418121.1,P31441,adeD,33.44697295720496
b3669,lcl|NC_000913.3_cds_NP_418125.1_3615,NP_418125.1,P0AGA6,uhpA,25.270536203254572
b3670,lcl|NC_000913.3_cds_NP_418126.1_3616,NP_418126.1,P0ADF8,ilvN,81.48429296496349
b3671,lcl|NC_000913.3_cds_NP_418127.1_3617,NP_418127.1,P08142,ilvB,92.09196490465388
b3673,lcl|NC_000913.3_cds_NP_418129.2_3621,NP_418129.2,P31442,emrD,18.500810793043637
b3687,lcl|NC_000913.3_cds_NP_418142.1_3634,NP_418142.1,P0C054,ibpA,150.79350118622494
b3688,lcl|NC_000913.3_cds_NP_418143.2_3635,NP_418143.2,P0ADM4,yidQ,38.93661515848546
b3689,lcl|NC_000913.3_cds_NP_418144.3_3636,NP_418144.3,P31455,yidR,17.77638883463117
b3697,lcl|NC_000913.3_cds_NP_418152.1_3644,NP_418152.1,P0A8Y5,yidA,121.2781925986697
b3698,lcl|NC_000913.3_cds_NP_418153.4_3645,NP_418153.4,P09996,yidB,69.03042807342281
b3700,lcl|NC_000913.3_cds_NP_418155.1_3647,NP_418155.1,P0A7H0,recF,9.338094023943
b3701,lcl|NC_000913.3_cds_NP_418156.1_3648,NP_418156.1,P0A988,dnaN,102.45623455895698
b3702,lcl|NC_000913.3_cds_NP_418157.1_3649,NP_418157.1,P03004,dnaA,45.859786305651284
b3703,lcl|NC_000913.3_cds_NP_418158.1_3651,NP_418158.1,P0A7P5,rpmH,7117.423424245604
b3704,lcl|NC_000913.3_cds_NP_418159.1_3652,NP_418159.1,P0A7Y8,rnpA,107.9036607349352
b3705,lcl|NC_000913.3_cds_NP_418161.1_3654,NP_418161.1,P25714,yidC,371.71982728931766
b3706,lcl|NC_000913.3_cds_NP_418162.1_3655,NP_418162.1,P25522,mnmE,47.241507173247534
b3713,lcl|NC_000913.3_cds_NP_418169.1_3662,NP_418169.1,P0AGE6,yieF,62.01596568626501
b3714,lcl|NC_000913.3_cds_NP_418170.1_3663,NP_418170.1,P31466,adeP,93.94934805521534
b3715,lcl|NC_000913.3_cds_NP_418171.1_3664,NP_418171.1,P31467,yieH,9.972462083156797
b3724,lcl|NC_000913.3_cds_NP_418180.1_3673,NP_418180.1,P0A9K7,phoU,67.73795095808553
b3725,lcl|NC_000913.3_cds_NP_418181.1_3674,NP_418181.1,P0AAH0,pstB,109.54807163980574
b3726,lcl|NC_000913.3_cds_NP_418182.1_3675,NP_418182.1,P07654,pstA,19.442222095223585
b3727,lcl|NC_000913.3_cds_NP_418183.1_3676,NP_418183.1,P0AGH8,pstC,18.749399990399695
b3728,lcl|NC_000913.3_cds_NP_418184.1_3677,NP_418184.1,P0AG82,pstS,81.1738874269306
b3729,lcl|NC_000913.3_cds_NP_418185.1_3678,NP_418185.1,P17169,glmS,370.73483785584534
b3730,lcl|NC_000913.3_cds_NP_418186.1_3679,NP_418186.1,P0ACC7,glmU,232.59767840629894
b3731,lcl|NC_000913.3_cds_NP_418187.1_3680,NP_418187.1,P0A6E6,atpC,641.5582592407332
b3732,lcl|NC_000913.3_cds_NP_418188.1_3681,NP_418188.1,P0ABB4,atpD,1673.6067638486654
b3733,lcl|NC_000913.3_cds_NP_418189.1_3682,NP_418189.1,P0ABA6,atpG,603.574651555216
b3734,lcl|NC_000913.3_cds_NP_418190.1_3683,NP_418190.1,P0ABB0,atpA,1710.711851832448
b3735,lcl|NC_000913.3_cds_NP_418191.1_3684,NP_418191.1,P0ABA4,atpH,639.5554158945104
b3736,lcl|NC_000913.3_cds_NP_418192.1_3685,NP_418192.1,P0ABA0,atpF,775.0599847753722
b3737,lcl|NC_000913.3_cds_NP_418193.1_3686,NP_418193.1,P68699,atpE,6898.569471274457
b3738,lcl|NC_000913.3_cds_NP_418194.1_3687,NP_418194.1,P0AB98,atpB,649.5590812235636
b3739,lcl|NC_000913.3_cds_NP_418195.2_3688,NP_418195.2,P0ABC0,atpI,41.20897960396497
b3740,lcl|NC_000913.3_cds_NP_418196.1_3689,NP_418196.1,P0A6U5,rsmG,99.57811004432648
b3741,lcl|NC_000913.3_cds_NP_418197.1_3690,NP_418197.1,P0A6U3,mnmG,119.46145821979569
b3742,lcl|NC_000913.3_cds_NP_418198.1_3691,NP_418198.1,P03817,mioC,154.61966239776888
b3743,lcl|NC_000913.3_cds_NP_418199.1_3692,NP_418199.1,P0ACI6,asnC,40.095261565426895
b3744,lcl|NC_000913.3_cds_NP_418200.1_3693,NP_418200.1,P00963,asnA,230.84232714127606
b3746,lcl|NC_000913.3_cds_NP_418202.4_3695,NP_418202.4,P31473,ravA,13.6788157382136
b3748,lcl|NC_000913.3_cds_NP_418204.2_3697,NP_418204.2,P04982,rbsD,43.53929259875498
b3749,lcl|NC_000913.3_cds_NP_418205.1_3698,NP_418205.1,P04983,rbsA,14.556785359412292
b3750,lcl|NC_000913.3_cds_NP_418206.1_3699,NP_418206.1,P0AGI1,rbsC,17.83704011320264
b3751,lcl|NC_000913.3_cds_NP_418207.1_3700,NP_418207.1,P02925,rbsB,94.86548371246519
b3752,lcl|NC_000913.3_cds_NP_418208.1_3701,NP_418208.1,P0A9J6,rbsK,48.10654841079332
b3753,lcl|NC_000913.3_cds_NP_418209.1_3702,NP_418209.1,P0ACQ0,rbsR,9.871170143402454
b3764,lcl|NC_000913.3_cds_NP_418213.1_3706,NP_418213.1,P0ADN2,maoP,2494.0473211228377
b3766,lcl|NC_000913.3_cds_NP_418215.1_3708,NP_418215.1,P62522,ilvL,368.0489777189988
b3772,lcl|NC_000913.3_cds_NP_418220.1_3713,NP_418220.1,P04968,ilvA,19.632625906892844
b3774,lcl|NC_000913.3_cds_NP_418222.1_3715,NP_418222.1,P05793,ilvC,172.30829927777722
b3775,lcl|NC_000913.3_cds_NP_418223.1_3716,NP_418223.1,P0A9L5,ppiC,544.1512657340787
b3780,lcl|NC_000913.3_cds_NP_418227.1_3719,NP_418227.1,P0A8J8,rhlB,211.1575241377867
b3781,lcl|NC_000913.3_cds_NP_418228.2_3720,NP_418228.2,P0AA25,trxA,2375.969305357291
b3783,lcl|NC_000913.3_cds_NP_418230.1_3722,NP_418230.1,P0AG30,rho,846.8016414721933
b3784,lcl|NC_000913.3_cds_NP_418231.1_3723,NP_418231.1,P0AC78,rfe,79.66680613655853
b3785,lcl|NC_000913.3_cds_NP_418232.2_3724,NP_418232.2,P0AG00,wzzE,50.796456569331696
b3789,lcl|NC_000913.3_cds_NP_418236.1_3728,NP_418236.1,P61887,rffH,27.928480087537885
b3791,lcl|NC_000913.3_cds_NP_418238.1_3730,NP_418238.1,P27833,wecE,58.9762664128546
b3792,lcl|NC_000913.3_cds_NP_418239.1_3731,NP_418239.1,P0AAA7,wzxE,6.848357467305573
b3794,lcl|NC_000913.3_cds_NP_418242.1_3734,NP_418242.1,P27836,rffM,40.14623269996825
b3802,lcl|NC_000913.3_cds_NP_418246.1_3738,NP_418246.1,P0ACB7,hemY,39.81306318282983
b3803,lcl|NC_000913.3_cds_NP_418247.1_3739,NP_418247.1,P09127,hemX,55.304249384654
b3804,lcl|NC_000913.3_cds_NP_418248.1_3740,NP_418248.1,P09126,hemD,18.0599003319509
b3806,lcl|NC_000913.3_cds_NP_418250.1_3742,NP_418250.1,P00936,cyaA,19.921847303902318
b3807,lcl|NC_000913.3_cds_NP_418251.1_3743,NP_418251.1,P27838,cyaY,271.8926258654322
b3809,lcl|NC_000913.3_cds_NP_418254.2_3746,NP_418254.2,P0A6K1,dapF,65.14476187691531
b3810,lcl|NC_000913.3_cds_NP_418255.1_3747,NP_418255.1,P23305,yigA,33.74166563760599
b3811,lcl|NC_000913.3_cds_NP_418256.1_3748,NP_418256.1,P0A8P6,xerC,23.321663748540754
b3812,lcl|NC_000913.3_cds_NP_418257.1_3749,NP_418257.1,P0ADP0,yigB,40.399876237434185
b3813,lcl|NC_000913.3_cds_NP_418258.1_3750,NP_418258.1,P03018,uvrD,32.90714208192501
b3816,lcl|NC_000913.3_cds_NP_418260.1_3753,NP_418260.1,P0ABI4,corA,105.37219747162912
b3820,lcl|NC_000913.3_cds_NP_418264.4_3757,NP_418264.4,P0ADP2,yigI,67.2774107706294
b3821,lcl|NC_000913.3_cds_NP_418265.1_3758,NP_418265.1,P0A921,pldA,73.39448208142082
b3827,lcl|NC_000913.3_cds_NP_418271.1_3764,NP_418271.1,P0ADP5,bioP,9.080198235721507
b3828,lcl|NC_000913.3_cds_NP_418272.1_3765,NP_418272.1,P0A9F9,metR,12.311782974045634
b3829,lcl|NC_000913.3_cds_NP_418273.1_3766,NP_418273.1,P25665,metE,16.437761404765546
b3831,lcl|NC_000913.3_cds_NP_418275.1_3768,NP_418275.1,P12758,udp,207.24688176182528
b3834,lcl|NC_000913.3_cds_NP_418278.1_3771,NP_418278.1,P0ADP7,ubiJ,59.449978973923955
b3835,lcl|NC_000913.3_cds_NP_418279.1_3772,NP_418279.1,P0A6A0,ubiB,12.749901960407383
b3836,lcl|NC_000913.3_cds_NP_418280.4_3773,NP_418280.4,P69428,tatA,393.6818512453935
b3839,lcl|NC_000913.3_cds_NP_418282.1_3775,NP_418282.1,P69423,tatC,36.92478842187184
b3842,lcl|NC_000913.3_cds_NP_418284.1_3777,NP_418284.1,P0AFW0,rfaH,33.788015626846146
b3843,lcl|NC_000913.3_cds_NP_418285.1_3778,NP_418285.1,P0AAB4,ubiD,82.44452680439129
b3844,lcl|NC_000913.3_cds_NP_418286.1_3779,NP_418286.1,P0AEN1,fre,122.18960675933123
b3847,lcl|NC_000913.3_cds_NP_418289.1_3782,NP_418289.1,P21165,pepQ,163.71728680869347
b3848,lcl|NC_000913.3_cds_NP_418290.4_3783,NP_418290.4,P27862,yigZ,15.343076614551595
b3850,lcl|NC_000913.3_cds_NP_418292.1_3785,NP_418292.1,P0ACB4,hemG,45.95204021585985
b3858,lcl|NC_000913.3_cds_NP_418295.1_3788,NP_418295.1,P0ADP9,yihD,407.53053873298865
b3859,lcl|NC_000913.3_cds_NP_418296.1_3789,NP_418296.1,P0C0K3,srkA,26.39981060538125
b3860,lcl|NC_000913.3_cds_NP_418297.1_3790,NP_418297.1,P0AEG4,dsbA,650.489815446791
b3863,lcl|NC_000913.3_cds_NP_418300.1_3793,NP_418300.1,P00582,polA,112.39959964341504
b3865,lcl|NC_000913.3_cds_NP_418301.3_3794,NP_418301.3,P0A6P7,yihA,217.2778175516313
b3866,lcl|NC_000913.3_cds_NP_418302.1_3795,NP_418302.1,P0A8H6,yihI,302.69159221887867
b3867,lcl|NC_000913.3_cds_NP_418303.2_3796,NP_418303.2,P32131,hemN,46.748048087593986
b3868,lcl|NC_000913.3_cds_NP_418304.1_3798,NP_418304.1,P0AFB8,glnG,8.34865258589672
b3870,lcl|NC_000913.3_cds_NP_418306.1_3800,NP_418306.1,P0A9C5,glnA,142.44121594538572
b3872,lcl|NC_000913.3_cds_NP_418308.1_3802,NP_418308.1,P0ACM9,yihL,10.888526071052961
b3873,lcl|NC_000913.3_cds_NP_418309.1_3803,NP_418309.1,P32134,yihM,9.975469913743414
b3884,lcl|NC_000913.3_cds_NP_418320.2_3814,NP_418320.2,P32144,csqR,31.559467676119
b3885,lcl|NC_000913.3_cds_NP_418321.4_3815,NP_418321.4,P0A8Y3,yihX,38.63482884652137
b3886,lcl|NC_000913.3_cds_NP_418322.1_3816,NP_418322.1,P0A8K8,yihY,8.949860334105779
b3887,lcl|NC_000913.3_cds_NP_418323.1_3817,NP_418323.1,P0A6M4,dtd,79.3138071208286
b3888,lcl|NC_000913.3_cds_NP_418324.1_3818,NP_418324.1,P0ADQ2,fabY,32.34130485926628
b3891,lcl|NC_000913.3_cds_NP_418327.1_3821,NP_418327.1,P13024,fdhE,91.44834607580394
b3894,lcl|NC_000913.3_cds_NP_418330.1_3824,NP_418330.1,P32176,fdoG,37.71047599805655
b3895,lcl|NC_000913.3_cds_NP_418331.1_3825,NP_418331.1,P32177,fdhD,39.987623085149735
b3908,lcl|NC_000913.3_cds_NP_418344.3_3838,NP_418344.3,P00448,sodA,1602.124995123665
b3910,lcl|NC_000913.3_cds_NP_418346.2_3840,NP_418346.2,P32157,yiiM,48.673401360496676
b3911,lcl|NC_000913.3_cds_NP_418347.1_3841,NP_418347.1,P0AE82,cpxA,17.90977386791916
b3912,lcl|NC_000913.3_cds_NP_418348.1_3842,NP_418348.1,P0AE88,cpxR,196.34683598163718
b3915,lcl|NC_000913.3_cds_NP_418350.1_3844,NP_418350.1,P69380,fieF,22.18873588107263
b3916,lcl|NC_000913.3_cds_NP_418351.1_3845,NP_418351.1,P0A796,pfkA,345.8209074072877
b3918,lcl|NC_000913.3_cds_NP_418353.1_3847,NP_418353.1,P06282,cdh,30.78960863668131
b3919,lcl|NC_000913.3_cds_NP_418354.1_3848,NP_418354.1,P0A858,tpiA,842.0471126961958
